,Unnamed: 0,id,name,tw97x,tw97y,location,wgs84x,wgs84y,area,type,type2,summary,address,tel,payex_major,payex,serviceTime,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,ChargeStation.StationName,ChargeStation.StationAddr,ChargeStation.locLongitude,ChargeStation.locLatitude,ChargeStation.openFlag,ChargeStation.isCharge,ChargeStation.contactName,ChargeStation.contactMobilNo,ChargeStation.scoketCount,ChargeStation.availableCount,ChargeStation.country,ChargeStation.town,FareInfo.WorkingDay,FareInfo.Holiday,EntranceCoord.EntrancecoordInfo
26,26.0,034,辛亥國小地下停車場,306385.240,2766588.77,"(25.006274817941584, 121.55862421844368)",121.55862421844368,25.006274817941584,文山區,1.0,2.0,為地下二層停車場，計有129個小型車停車格。,辛亥路4段103號地下,29300568,20.0,計時：20元(08-18)/時，10元(18-隔日08)/時，全程以半小時計費。月租：全日月票3840元/月，里民優惠(興昌里)全日月票2688元/月，里民優惠(興泰里)全日月票3000元/月。,00:00:00~23:59:59,132.0,0.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]","[{'Xcod': '25.00595409', 'Ycod': '121.5585309', 'Address': '萬美街二段'}]"
27,27.0,035,成淵高中地下停車場,302443.992,2772624.48,"(25.060906545315444, 121.51980805543691)",121.51980805543691,25.060906545315447,大同區,1.0,1.0,立體式小型車273格(含身心障礙停車位6格)。,承德路2段235號之1地下,2552-0589,40.0,"計時40元(09-21時)，30元(21-09時)全程以半小時計費。月租：全日優惠5,760元，夜間(19-08)優惠月票2,400元。本場提供計程車免費一小時服務。",00:00:00~23:59:59,273.0,0.0,0.0,0.0,5.0,6.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,成淵高中地下停車場,臺北市大同區大同區承德路2段235號之1,121.5167822,25.061353399999998,Y,N,洪銘樹,2552-0589,2.0,2.0,臺北市,大同區,"[{'Period': '00~24', 'Fare': '30'}]","[{'Period': '00~24', 'Fare': '30'}]","[{'Xcod': '25.06041045', 'Ycod': '121.520117', 'Address': '承德路二段'}]"
28,28.0,036,大豐公園地下停車場,300813.615,2780396.61,"(25.131128363060938, 121.50393615359009)",121.50393615359008,25.13112836306093,北投區,1.0,1.0,立體式小型車235格(含身心障礙停車位5格)。,大興街145號地下,2892-1209,40.0,"計時：40元/時(7-22時)，10元/時(22-07時)，全程以半小時計費。月租：全日4,000元。",00:00:00~23:59:59,239.0,0.0,0.0,0.0,4.0,5.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,大豐公園,臺北市北投區大興街145號B1,121.50423899999998,25.131194,Y,N,邵鴻祥,2892-1209,2.0,2.0,臺北市,北投區,"[{'Period': '00~07', 'Fare': '10'}, {'Period': '07~19', 'Fare': '20'}, {'Period': '19~24', 'Fare': '10'}]","[{'Period': '00~07', 'Fare': '10'}, {'Period': '07~19', 'Fare': '20'}, {'Period': '19~24', 'Fare': '10'}]","[{'Xcod': '25.131153', 'Ycod': '121.50434', 'Address': '大興街'}]"
29,29.0,037,大安高工地下停車場,304680.898,2769501.7,"(25.03263507362081, 121.5418548611147)",121.54185486111471,25.03263507362081,大安區,1.0,1.0,立體式小型車526格(含身心障礙停車位11格)。,信義路3段166巷6弄12號地下,2702-7924,30.0,"計時：30元/時(9-21)，10元/時(21-9)，全程以半小時計費。月租：全日5,760元，日間4,200元(7-20)，夜間1,500元(20-7)。本場提供計程車免費一小時服務。",00:00:00~23:59:59,526.0,0.0,0.0,0.0,10.0,11.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,大安高工,臺北市大安區信義路三段166巷6弄12號B1,121.54099099999999,25.032785,Y,N,方聿珍,2702-7924,2.0,0.0,臺北市,大安區,"[{'Period': '00~09', 'Fare': '10'}, {'Period': '09~21', 'Fare': '30'}, {'Period': '21~24', 'Fare': '10'}]","[{'Period': '00~09', 'Fare': '10'}, {'Period': '09~21', 'Fare': '30'}, {'Period': '21~24', 'Fare': '10'}]","[{'Xcod': '25.032743', 'Ycod': '121.540845', 'Address': '信義路三段166巷6弄'}]"
30,30.0,038,成德立體停車場,309134.553,2770988.07,"(25.04588636317541, 121.58604991761551)",121.58604991761551,25.045886363175413,南港區,1.0,1.0,塔台式小型車180格(含身心障礙停車位5格)。,成福路1號,2240-8767,20.0,"計時：週一到週五(08-18)20元/時，週一到週五(18-08)及假日全日30元/時。全程以半小時計費，月租：全日4,500元/月，里民優惠3,600元/月(萬福里、鴻福里、聯成里、合成里)， 所在里里民優惠3,150元/月(成福里)，日間(07-19)2,200元/月，夜間(19-07)2,400元/月。",00:00:00~23:59:59,185.0,0.0,0.0,0.0,,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~24', 'Fare': '30'}]","[{'Period': '00~24', 'Fare': '30'}]","[{'Xcod': '25.04558598', 'Ycod': '121.5864634', 'Address': '東新街80巷10弄'}, {'Xcod': '25.0457424', 'Ycod': '121.5860741', 'Address': '成福路'}]"
31,31.0,039,社園立體停車場,301034.258,2775795.37,"(25.089581395268507, 121.50595328004087)",121.50595328004087,25.08958139526851,士林區,1.0,1.0,塔台式小型車280格(含身心障礙停車位6格)。,延平北路6段180號,2816-4583,20.0,"計時：20元/時，全程以半小時計費。月租：全日3,600元/月，全日里民優惠(社新里、社子里、永倫里)2,880元/月，所在地全日里民優惠(社園里)2,520元/月，夜間18-08)1,800元/月(。",00:00:00~23:59:59,266.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~24', 'Fare': '20'}]","[{'Period': '00~24', 'Fare': '20'}]","[{'Xcod': '25.08957075', 'Ycod': '121.5060651', 'Address': '延平北路六段'}]"
32,32.0,040,健康國小地下停車場,306738.661,2772157.76,"(25.056537955208718, 121.56235465177318)",121.56235465177319,25.056537955208718,松山區,1.0,1.0,立體式小型車195格(含身心障礙停車位5格)。,延壽街168號地下,2528-3802,30.0,"計時：30元/時，全程以半小時計費。月租：全日月票5,250元。",00:00:00~23:59:59,199.0,0.0,0.0,0.0,3.0,5.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,健康國小地下停車場,臺北市松山區台北市松山區延壽街168號,121.56052350000002,25.0561775,Y,N,蘇桂鶯,2528-3802,2.0,1.0,臺北市,松山區,"[{'Period': '00~24', 'Fare': '30'}]","[{'Period': '00~24', 'Fare': '30'}]","[{'Xcod': '25.05606978', 'Ycod': '121.5623652', 'Address': '三民路43巷'}]"
33,33.0,041,忠信地下停車場,307293.875,2770374.65,"(25.040419316888965, 121.56778319103674)",121.56778319103674,25.040419316888965,信義區,1.0,1.0,立體式小型車314格(含身心障礙停車位7格)。立體式機車255格(含身心障礙停車位5格)。,松仁路2號地下,2345-9578,40.0,"計時：小型車40元/時，全程以半小時計費；機車10元/時(當日當次最高收費20元，隔日另計)。月票：小型車全日月票5,200元，日間月票3,600元(7-19)，夜間月票2,880元(19-8)，機車全日月票300元。",00:00:00~23:59:59,321.0,260.0,22.0,0.0,6.0,7.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,忠信廣場地下停車場,臺北市信義區台北市信義區松仁路2號 地下,121.56296670000002,25.036838600000003,Y,N,黃秋媚,2345-9578,2.0,1.0,臺北市,信義區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}]","[{'Xcod': '25.04023042', 'Ycod': '121.5683025', 'Address': '松仁路'}]"
34,34.0,042,建成國中地下停車場,302454.824,2771581.35,"(25.051488853269028, 121.5198756850295)",121.5198756850295,25.051488853269035,大同區,1.0,1.0,立體式小型車330格(含身心障礙停車位7格)。立體式機車160格(含身心障礙停車位3格)。,長安西路37號之一地下,2559-6615,30.0,"計時：周一至周五30元/時(08-22)，夜間計時10元/時(22-08)，假日與行政機關放假之紀念日與民俗日40元/時(8-22)，夜間計時10元/時(22-08)，機車10元/時(當日最高收費30元，隔日另計)全程以半小時計費。月票：小型車全日月票7,200元，日間月票4,800元(8-19)，夜間月票2,400元(19-8)。機車全日月票300元。",00:00:00~23:59:59,333.0,163.0,16.0,0.0,6.0,7.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,建成國中地下停車場,臺北市大同區台北市大同區長安西路37號之1,121.5169136,25.0511212,Y,N,柯秀琴,2559-6615,2.0,0.0,臺北市,大同區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}]","[{'Xcod': '25.05082694', 'Ycod': '121.5196596', 'Address': '南京西路18巷28弄'}]"
35,35.0,043,興中立體停車場,311193.240,2772128.99,"(25.05610449323135, 121.6065022207724)",121.6065022207724,25.056104493231352,南港區,1.0,1.0,立體式小型車639格(含身心障礙停車位13格)。立體式機車152格(含身心障礙停車位4格)。,興中路44巷1號,2783-2912,20.0,"計時：小型車20元/時，全程以半小時計費。月租：小型車全日月票3,000元/月，機車月票300元/月。計次：機車20元/次，隔日另計。",00:00:00~23:59:59,650.0,156.0,15.0,0.0,12.0,13.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,興中立體停車場,臺北市南港區南港區興中路44巷1號,121.6042999,25.0561567,Y,N,黃逞坦,2783-2912,4.0,3.0,臺北市,南港區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]","[{'Xcod': '25.05598911', 'Ycod': '121.606168', 'Address': '興中路44巷'}]"
36,36.0,044,青年公園高爾夫球場地下停車場,301246.148,2768507.43,"(25.023779004639884, 121.50778270012675)",121.50778270012677,25.023779004639888,萬華區,1.0,1.0,立體式小型車321格(含身心障礙停車位6格)。立體式機車157格(含身心障礙停車位7格)。,國興路5號地下,2337-9616,30.0,"計時30元，全程以半小時計費。月租：全日月票4,800元，夜間月票2,400元(18-8)。機車計次20元，機車月票300元。本場提供計程車免費一小時服務。",00:00:00~23:59:59,321.0,157.0,0.0,0.0,6.0,6.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,青年公園高爾夫,臺北市萬華區國興路5號B1,121.507535,25.024994,Y,N,廖苑怡,2337-9616,2.0,2.0,臺北市,萬華區,"[{'Period': '00~24', 'Fare': '30'}]","[{'Period': '00~24', 'Fare': '30'}]","[{'Xcod': '25.024982', 'Ycod': '121.507529', 'Address': '國興路'}]"
37,37.0,046,動物園站地下停車場,308423.211,2765610.24,"(24.997363528089696, 121.57877277480468)",121.57877277480469,24.997363528089696,松山區,1.0,2.0,為地下立體停車場，計有200格機車格，150格小型車格,新光路2段28號,25505600,20.0,汽車：平日20元/時(06-22)，10元/時(22-06)，假日60元/時(06-22)，10元/時(22-06)，全程以半小時計費。限時日間月票：800元/月(週一至五，平日06-21時)，機車20元/次，隔日另計(凌晨2時為基準跨日另計費)。全時月票：300元/月。,00:00:00~23:59:59,154.0,204.0,0.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,"[{'Xcod': '25.049881', 'Ycod': '121.549391', 'Address': '敦化北路'}]"
38,38.0,048,信義廣場地下停車場,307098.292,2769568.19,"(25.033146073617417, 121.56581163492996)",121.56581163492996,25.033146073617417,信義區,1.0,1.0,立體式小型車372格(含身心障礙停車位8格)。立體式機車233格(含身心障礙停車位3格)。,信義路5段11號地下,8780-0133,40.0,"計時：小型車周一至周五(8-22)40元/時，(22-8)10元/時，周六、周日及政府行政機關放假之紀念日與民俗日(8-22)50元/時，(22-8)10元/時，全程以半小時計費。月租：小型車全日月票4,800元，日間月票3,500元(7-20)，夜間月票500元(21-8)。機車全日月票300元，機車20元/次，跨日重新計算。",00:00:00~23:59:59,380.0,198.0,24.0,0.0,8.0,8.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,信義廣場地下停車場,臺北市信義區台北市信義路5段11號 地下,121.5642048,25.0330583,Y,N,蘇桂美,8780-0133,2.0,1.0,臺北市,信義區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}]","[{'Xcod': '25.033984', 'Ycod': '121.566585', 'Address': '松廉路'}, {'Xcod': '25.03302', 'Ycod': '121.566545', 'Address': '信義路五段'}]"
39,39.0,049,大業立體停車場,300705.484,2781121.68,"(25.137677843340963, 121.50289062096768)",121.50289062096769,25.137677843340963,北投區,1.0,1.0,塔台式小型車122格(含身心障礙停車位2格)。,大業路745號,2891-7080,30.0,"計時：30元/時，全程以半小時計費。月租：全日3,000元/月。",00:00:00~23:59:59,124.0,0.0,0.0,0.0,,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~24', 'Fare': '20'}]","[{'Period': '00~24', 'Fare': '20'}]","[{'Xcod': '25.13760198', 'Ycod': '121.5030789', 'Address': '大業路'}]"
40,40.0,051,大湖公園地下停車場,310699.031,2775146.05,"(25.083361822755688, 121.6017372683209)",121.6017372683209,25.08336182275569,內湖區,1.0,2.0,為地下停車場，計有221個小型車格，66個機車格,成功路5段7號地下,8791-8523,20.0,計時：小型車20元/時，全程以半小時計費；機車10元/時，全程以半小時計費，當日當次最高收費上限20元，隔日另計。全日月票：小型車2400元/月，日間月票(07-20)：1200元/月，全日月票里民優惠(內湖區清白里、大湖里、秀湖里)2400元/月；機車全日月票300元/月。,00:00:00~23:59:59,221.0,0.0,0.0,0.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~24', 'Fare': '20'}]","[{'Period': '00~24', 'Fare': '20'}]","[{'Xcod': '25.083596', 'Ycod': '121.60213', 'Address': '大湖街166巷'}]"
41,41.0,052,民生社區活動中心地下停車場,306771.829,2772514.97,"(25.059761557254685, 121.56269810413808)",121.56269810413806,25.05976155725468,松山區,1.0,2.0,為地下停車場，計有151個小型車格,民生東路5段163號之1號地下2、3F層,2240-8767,30.0,"計時30元，全程以半小時計費。月租:全日5,760元/月，全日里民優惠4,032元/月所在里（三民里），全日里民優惠4,600元/月(富錦、東榮、介壽、富泰、新東、新益、精忠、東昌、莊敬里)。",00:00:00~23:59:59,155.0,0.0,0.0,0.0,3.0,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~24', 'Fare': '30'}]","[{'Period': '00~24', 'Fare': '30'}]","[{'Xcod': '25.05980251', 'Ycod': '121.5626311', 'Address': '民生東路五段137巷4弄'}]"
42,42.0,053,民生立體停車場,306446.194,2772356.55,"(25.058343554962704, 121.55946417707716)",121.55946417707716,25.0583435549627,松山區,1.0,1.0,立體式小型車457格(含身心障礙停車位10格)。,民生東路5段84號,2760-8303,30.0,"計時：30元/時，全程以半小時計費。月租：全日月票5,760元/月，里民優惠月票4,600元/月。",00:00:00~23:59:59,467.0,0.0,10.0,0.0,9.0,10.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,民生立體,臺北市松山區民生東路5段84號,121.559474,25.058315,Y,N,林春香,2760-8303,2.0,2.0,臺北市,松山區,"[{'Period': '00~24', 'Fare': '30'}]","[{'Period': '00~24', 'Fare': '30'}]","[{'Xcod': '25.05847133', 'Ycod': '121.5594459', 'Address': '民生東路五段'}]"
43,43.0,054,北寧路地下停車場,305739.506,2771287.79,"(25.048721121493838, 121.55241687691537)",121.55241687691536,25.04872112149384,松山區,1.0,2.0,為地下停車場，計有78個小型車,八德路3段25號地下1層及地下2層,2799-5657,40.0,"計時：40元/時(09-21)，30元/時(21-09)，全程以半小時計費。月租：夜間(18-09)，周六、日及行政機關放假之紀念日、民俗節日之全日2,000元/月。",00:00:00~23:59:59,78.0,0.0,0.0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"[{'Period': '00~09', 'Fare': '30'}, {'Period': '09~21', 'Fare': '40'}, {'Period': '21~24', 'Fare': '30'}]","[{'Period': '00~09', 'Fare': '30'}, {'Period': '09~21', 'Fare': '40'}, {'Period': '21~24', 'Fare': '30'}]","[{'Xcod': '25.049244', 'Ycod': '121.552243', 'Address': '北寧路'}]"
44,44.0,055,市民大道(塔城段),301372.085,2771452.87,"(25.050366109625244, 121.50914028970253)",121.50914028970251,25.050366109625244,大同區,1.0,1.0,立體式小型車252格(含身心障礙停車位11格)。,西寧北路-塔城街(地下),2550-5056,20.0,"計時：20元(8-20)，10元(20-8)，月租：日間2,400元(7-19)，夜間時段促銷優惠月票500元(18-9，假日白天亦可使用)。本場提供計程車免費一小時服務。",00:00:00~23:59:59,252.0,0.0,0.0,0.0,5.0,11.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,市民大道(塔城段),臺北市大同區市民大道(塔城段地下)環河北路至塔城街,121.50913899999999,25.050383,Y,N,黃松碇,2550-5079,2.0,2.0,臺北市,大同區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '20'}, {'Period': '22~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '20'}, {'Period': '22~24', 'Fare': '10'}]","[{'Xcod': '25.050497', 'Ycod': '121.509819', 'Address': ''}]"
45,45.0,056,大安森林公園地下停車場,304225.666,2769534.8,"(25.032950276604502, 121.53734524419697)",121.53734524419694,25.032950276604506,大安區,1.0,1.0,立體式小型車1360格(含身心障礙停車位27格)。立體式機車344格(含身心障礙停車位8格)。,建國南路2段2號地下,2709-2940,20.0,"計時：小型車周一至周五(8-23)20元/時，(23-8)10元/時；小型車周六、周日及政府行政機關放假之紀念日與民俗日(8-23)40元/時，(23-8)10元/時；機車10元/時(當日當次最高收費上限20元，隔日另計)，全程以半小時計費。月租：小型車全日月票4,200元，日間月票2,800元(7-19)，夜間月票2,000元(18-8)，機車全日月票300元。",00:00:00~23:59:59,1379.0,352.0,20.0,0.0,27.0,27.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,大安森林公園停車場,台北市大安區建國南路二段2號B1,121.53584,25.033342,N,N,吳廠長,,2.0,0.0,台北市,大安區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~23', 'Fare': '20'}, {'Period': '23~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~23', 'Fare': '30'}, {'Period': '23~24', 'Fare': '10'}]","[{'Xcod': '25.031977', 'Ycod': '121.537456', 'Address': '建國南路二段'}, {'Xcod': '25.033418', 'Ycod': '121.535742', 'Address': '信義路三段'}]"
46,46.0,057,市民大道(公中段) ,302388.459,2771232.09,"(25.04833805207321, 121.51920468685181)",121.5192046868518,25.048338052073213,中山區,1.0,1.0,立體式小型車184格(含身心障礙停車位4格)。,公園路-中山北路(地下),2531-9579,30.0,"計時：30元/時，夜間10元/時(18-8)。全程以半小時計費。月租：全日4,800元，日間3,000元(7-19)，夜間1,200元(20-8)。",00:00:00~23:59:59,184.0,0.0,0.0,0.0,3.0,4.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,市民大道(公中段),臺北市中正區市民大道,121.51956299999999,25.04822,Y,N,汪昭賢,2531-9599,2.0,2.0,臺北市,中正區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '30'}, {'Period': '18~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '30'}, {'Period': '18~24', 'Fare': '10'}]","[{'Xcod': '25.04815', 'Ycod': '121.5191', 'Address': '公中段'}]"
47,47.0,058,市民大道(中林段),302745.088,2771185.18,"(25.047902156201175, 121.52273720740378)",121.52273720740378,25.04790215620117,中山區,1.0,1.0,立體式小型車496格(含身心障礙停車位10格)。,中山北路-林森北路(地下),2395-5514,30.0,"計時：小型車周一至周五(9-18)30元/時，(18-9)20元/時；小型車周六、日與行政機關放假之紀念日、民俗日20元/時，全程以半小時計費。月租：小型車全日月票3,600元，日間月票2,400元(7-19)，夜間月票1,200元(周一至周五19-8，及周六、日與行政機關放假之紀念日、民俗日全日使用)。",00:00:00~23:59:59,506.0,0.0,0.0,0.0,9.0,10.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,市民大道(中林段),臺北市中正區市民大道,121.522797,25.047864999999998,Y,N,汪昭賢,2395-5514,2.0,2.0,臺北市,中正區,"[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]","[{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]","[{'Xcod': '25.047853', 'Ycod': '121.522508', 'Address': '中林段'}]"
